Date,High,Low,Open,Close,Volume,Adj Close
2016-12-05,8.228799819946289,7.88955020904541,7.9487199783325195,8.197239875793457,32662862.0,8.117158889770508
2016-12-06,8.489150047302246,8.165679931640625,8.165679931640625,8.406310081481934,33912350.0,8.324187278747559
2016-12-07,8.473369598388672,8.197239875793457,8.406310081481934,8.362919807434082,21501686.0,8.281221389770508
2016-12-08,8.437870025634766,8.252470016479492,8.315580368041992,8.398420333862305,12423418.0,8.316374778747559
2016-12-09,8.39052963256836,8.185400009155273,8.39052963256836,8.197239875793457,19747608.0,8.117158889770508
2016-12-12,8.193289756774902,7.8856000900268555,8.193289756774902,7.905330181121826,22210251.0,7.82810115814209
2016-12-13,7.960549831390381,7.700200080871582,7.88955020904541,7.893489837646484,17604991.0,7.816376686096191
2016-12-14,7.956610202789307,7.77908992767334,7.956610202789307,7.822490215301514,11296682.0,7.746070384979248
2016-12-15,7.928989887237549,7.652860164642334,7.7357001304626465,7.74753999710083,16127344.0,7.6718525886535645
2016-12-16,7.759369850158691,7.613409996032715,7.731760025024414,7.712029933929443,17477473.0,7.636689186096191
2016-12-19,7.763309955596924,7.573969841003418,7.7514801025390625,7.625249862670898,13550446.0,7.550756931304932
2016-12-20,7.6331400871276855,7.495069980621338,7.581850051879883,7.5542402267456055,12554954.0,7.480441570281982
2016-12-21,7.850100040435791,7.506899833679199,7.5542402267456055,7.712029933929443,14280506.0,7.636689186096191
2016-12-22,7.854040145874023,7.652860164642334,7.672579765319824,7.712029933929443,12745110.0,7.636689186096191
2016-12-23,7.77908992767334,7.625249862670898,7.77908992767334,7.712029933929443,8249670.0,7.636689186096191
2016-12-26,8.027609825134277,7.6331400871276855,7.652860164642334,7.968440055847168,26033677.0,7.890594482421875
2016-12-27,8.216959953308105,7.913219928741455,7.968440055847168,8.102560043334961,19198502.0,8.023405075073242
2016-12-28,8.157790184020996,7.984220027923584,8.055230140686035,8.067060470581055,10445796.0,7.988250732421875
2016-12-29,8.106510162353516,8.01183032989502,8.067060470581055,8.047340393066406,8614226.0,7.968724250793457
2016-12-30,8.185400009155273,7.960549831390381,7.992109775543213,8.185400009155273,18995030.0,8.105435371398926
2017-01-03,8.173569679260254,7.514790058135986,8.165679931640625,7.692309856414795,46446360.0,7.617161750793457
2017-01-04,8.027609825134277,7.6173601150512695,7.6173601150512695,7.940830230712891,33186709.0,7.863254547119141
2017-01-05,7.9487199783325195,7.775149822235107,7.88955020904541,7.854040145874023,15813263.0,7.777312278747559
2017-01-06,7.9013800621032715,7.712029933929443,7.834320068359375,7.786980152130127,10825202.0,7.710907459259033
2017-01-09,7.865880012512207,7.715980052947998,7.715980052947998,7.775149822235107,8945662.0,7.699192523956299
2017-01-10,7.956610202789307,7.771200180053711,7.7830400466918945,7.8698201179504395,8593284.0,7.792937755584717
2017-01-11,7.936880111694336,7.814599990844727,7.842209815979004,7.873770236968994,10549886.0,7.796849727630615
2017-01-12,7.913219928741455,7.755420207977295,7.877709865570068,7.786980152130127,12771124.0,7.710907459259033
2017-01-13,7.9487199783325195,7.715980052947998,7.794869899749756,7.877709865570068,13217986.0,7.800750732421875
2017-01-16,8.007889747619629,7.727809906005859,7.834320068359375,7.830379962921143,16791126.0,7.753883361816406
2017-01-17,7.9487199783325195,7.759369850158691,7.7830400466918945,7.928989887237549,11722655.0,7.851529598236084
2017-01-18,7.960549831390381,7.822490215301514,7.925049781799316,7.897439956665039,12014155.0,7.820288181304932
2017-01-19,7.921110153198242,7.77908992767334,7.897439956665039,7.802760124206543,8331388.0,7.72653341293335
2017-01-20,7.865880012512207,7.771200180053711,7.7830400466918945,7.830379962921143,7287252.0,7.753883361816406
2017-01-23,8.031559944152832,7.775149822235107,7.830379962921143,7.980279922485352,12105993.0,7.902318477630615
2017-01-24,8.007889747619629,7.893489837646484,7.968440055847168,7.984220027923584,5449527.0,7.906220436096191
2017-01-25,8.035499572753906,7.9092698097229,7.936880111694336,7.9329400062561035,7203962.0,7.855441093444824
2017-01-26,8.078900337219238,7.9013800621032715,7.9013800621032715,8.023670196533203,7391309.0,7.945284843444824
2017-02-03,8.315580368041992,8.055230140686035,8.106510162353516,8.287969589233398,19557955.0,8.207002639770508
2017-02-06,8.378700256347656,8.213020324707031,8.287969589233398,8.347140312194824,9868052.0,8.265595436096191
