Date,High,Low,Open,Close,Volume,Adj Close
2016-12-05,17.979999542236328,17.399999618530273,17.729999542236328,17.479999542236328,12500640,17.479999542236328
2016-12-06,17.65999984741211,17.43000030517578,17.549999237060547,17.450000762939453,6782385,17.450000762939453
2016-12-07,17.59000015258789,17.1299991607666,17.489999771118164,17.579999923706055,10096886,17.579999923706055
2016-12-08,17.600000381469727,17.170000076293945,17.579999923706055,17.190000534057617,10648817,17.190000534057617
2016-12-09,17.25,16.81999969482422,17.209999084472656,16.940000534057617,14939961,16.940000534057617
2016-12-12,16.940000534057617,15.619999885559082,16.90999984741211,15.680000305175781,20065844,15.680000305175781
2016-12-13,15.829999923706055,15.300000190734863,15.789999961853027,15.489999771118164,14857117,15.489999771118164
2016-12-14,15.8100004196167,15.489999771118164,15.539999961853027,15.579999923706055,12220957,15.579999923706055
2016-12-15,15.880000114440918,15.460000038146973,15.5600004196167,15.739999771118164,10243947,15.739999771118164
2016-12-16,15.949999809265137,15.579999923706055,15.739999771118164,15.880000114440918,7764239,15.880000114440918
2016-12-19,15.890000343322754,15.670000076293945,15.890000343322754,15.6899995803833,5854926,15.6899995803833
2016-12-20,15.930000305175781,15.710000038146973,15.789999961853027,15.880000114440918,6508214,15.880000114440918
2016-12-21,16.540000915527344,15.949999809265137,15.949999809265137,16.280000686645508,14089341,16.280000686645508
2016-12-22,16.31999969482422,16.139999389648438,16.15999984741211,16.25,6520462,16.25
2016-12-23,16.579999923706055,16.0,16.239999771118164,16.049999237060547,10671747,16.049999237060547
2016-12-26,16.209999084472656,15.630000114440918,15.800000190734863,16.190000534057617,7096849,16.190000534057617
2016-12-27,16.350000381469727,16.049999237060547,16.100000381469727,16.18000030517578,5154044,16.18000030517578
2016-12-28,16.299999237060547,15.989999771118164,16.25,16.0,5831310,16.0
2016-12-29,16.200000762939453,15.9399995803833,16.09000015258789,15.949999809265137,5523086,15.949999809265137
2016-12-30,16.040000915527344,15.819999694824219,15.930000305175781,15.869999885559082,5148787,15.869999885559082
2017-01-03,16.09000015258789,15.920000076293945,15.9399995803833,16.010000228881836,4693155,16.010000228881836
2017-01-04,16.280000686645508,15.9399995803833,16.030000686645508,16.260000228881836,8994217,16.260000228881836
2017-01-05,16.600000381469727,16.149999618530273,16.290000915527344,16.3799991607666,13055599,16.3799991607666
2017-01-06,17.09000015258789,16.25,16.299999237060547,16.670000076293945,21431547,16.670000076293945
2017-01-09,17.049999237060547,16.479999542236328,16.6299991607666,16.989999771118164,17319136,16.989999771118164
2017-01-10,17.0,16.700000762939453,16.950000762939453,16.75,10073737,16.75
2017-01-11,16.739999771118164,16.399999618530273,16.690000534057617,16.479999542236328,8529137,16.479999542236328
2017-01-12,16.670000076293945,16.280000686645508,16.43000030517578,16.31999969482422,6885859,16.31999969482422
2017-01-13,16.459999084472656,16.1200008392334,16.299999237060547,16.15999984741211,5922015,16.15999984741211
2017-01-16,16.149999618530273,14.619999885559082,16.1299991607666,15.149999618530273,14541404,15.149999618530273
2017-01-17,15.4399995803833,14.890000343322754,15.119999885559082,15.34000015258789,8611880,15.34000015258789
2017-01-18,15.479999542236328,15.199999809265137,15.3100004196167,15.329999923706055,6479244,15.329999923706055
2017-01-19,15.5600004196167,15.210000038146973,15.300000190734863,15.390000343322754,4959845,15.390000343322754
2017-01-20,15.630000114440918,15.279999732971191,15.369999885559082,15.569999694824219,5595927,15.569999694824219
2017-01-23,15.699999809265137,15.510000228881836,15.59000015258789,15.600000381469727,5718083,15.600000381469727
2017-01-24,15.609999656677246,15.260000228881836,15.5600004196167,15.34000015258789,6830901,15.34000015258789
2017-01-25,15.210000038146973,14.899999618530273,15.029999732971191,15.100000381469727,8232594,15.100000381469727
2017-01-26,15.25,15.010000228881836,15.010000228881836,15.239999771118164,8436143,15.239999771118164
2017-02-03,15.34000015258789,15.149999618530273,15.220000267028809,15.289999961853027,4573500,15.289999961853027
2017-02-06,15.539999961853027,15.1899995803833,15.289999961853027,15.520000457763672,7066366,15.520000457763672
2017-02-07,15.5,15.319999694824219,15.5,15.449999809265137,5053787,15.449999809265137
2017-02-08,15.59000015258789,15.359999656677246,15.460000038146973,15.579999923706055,5314272,15.579999923706055
2017-02-09,15.8100004196167,15.479999542236328,15.550000190734863,15.670000076293945,6466921,15.670000076293945
2017-02-10,15.680000305175781,15.489999771118164,15.680000305175781,15.579999923706055,7677719,15.579999923706055
2017-02-13,15.699999809265137,15.449999809265137,15.5,15.649999618530273,8167931,15.649999618530273
2017-02-14,15.649999618530273,15.430000305175781,15.569999694824219,15.489999771118164,7312240,15.489999771118164
2017-02-15,15.59000015258789,15.430000305175781,15.5,15.539999961853027,7888070,15.539999961853027
2017-02-16,15.949999809265137,15.5,15.539999961853027,15.920000076293945,17102900,15.920000076293945
2017-02-17,16.200000762939453,15.760000228881836,15.949999809265137,15.989999771118164,14164951,15.989999771118164
2017-02-20,16.280000686645508,15.680000305175781,15.979999542236328,16.09000015258789,12981062,16.09000015258789
2017-02-21,16.299999237060547,15.920000076293945,16.0,16.290000915527344,13823415,16.290000915527344
2017-02-22,16.950000762939453,16.290000915527344,16.290000915527344,16.75,30179751,16.75
2017-02-23,16.920000076293945,16.610000610351562,16.780000686645508,16.799999237060547,14480358,16.799999237060547
2017-02-24,17.219999313354492,16.760000228881836,16.770000457763672,16.770000457763672,21122228,16.770000457763672
2017-02-27,16.989999771118164,16.5,16.860000610351562,16.59000015258789,11936963,16.59000015258789
2017-02-28,16.860000610351562,16.3799991607666,16.56999969482422,16.739999771118164,11447364,16.739999771118164
2017-03-01,16.760000228881836,16.399999618530273,16.75,16.59000015258789,14598881,16.59000015258789
2017-03-02,16.6299991607666,16.239999771118164,16.59000015258789,16.309999465942383,9880497,16.309999465942383
2017-03-03,17.15999984741211,16.25,16.309999465942383,16.959999084472656,22071084,16.959999084472656
2017-03-06,17.270000457763672,16.8799991607666,16.950000762939453,17.030000686645508,19629497,17.030000686645508
2017-03-07,17.06999969482422,16.75,17.0,16.899999618530273,12389603,16.899999618530273
