Date,High,Low,Open,Close,Volume,Adj Close
2016-12-05,13.46150016784668,13.041399955749512,13.16569995880127,13.189399719238281,15647300.0,12.902058601379395
2016-12-06,13.301799774169922,13.16569995880127,13.207099914550781,13.26039981842041,11963294.0,12.971511840820312
2016-12-07,13.408300399780273,13.207099914550781,13.266300201416016,13.361000061035156,11818262.0,13.069920539855957
2016-12-08,13.402400016784668,13.218899726867676,13.361000061035156,13.224800109863281,11158951.0,12.936688423156738
2016-12-09,13.248499870300293,13.035499572753906,13.171600341796875,13.071000099182129,11425802.0,12.786237716674805
2016-12-12,13.18340015411377,11.952699661254883,13.18340015411377,12.029600143432617,25681796.0,11.767526626586914
2016-12-13,12.011799812316895,11.645000457763672,12.011799812316895,11.828399658203125,16124718.0,11.570709228515625
2016-12-14,11.923100471496582,11.656800270080566,11.923100471496582,11.698200225830078,10527771.0,11.443345069885254
2016-12-15,12.011799812316895,11.638999938964844,11.704099655151367,11.763299942016602,16184852.0,11.507027626037598
2016-12-16,12.023699760437012,11.668600082397461,11.763299942016602,11.893500328063965,14559018.0,11.634390830993652
2016-12-19,11.946700096130371,11.668600082397461,11.893500328063965,11.680500030517578,12738068.0,11.426032066345215
2016-12-20,11.786999702453613,11.603500366210938,11.710100173950195,11.692299842834473,11791322.0,11.437573432922363
2016-12-21,11.804699897766113,11.656800270080566,11.704099655151367,11.763299942016602,11536460.0,11.507027626037598
2016-12-22,11.763299942016602,11.585800170898438,11.763299942016602,11.633099555969238,11835613.0,11.379663467407227
2016-12-23,12.621299743652344,11.840200424194336,12.224800109863281,11.952699661254883,48221299.0,11.692300796508789
2016-12-26,12.343199729919434,12.011799812316895,12.0177001953125,12.307700157165527,36800141.0,12.039566993713379
2016-12-27,12.319499969482422,12.0,12.224800109863281,12.118300437927246,29867258.0,11.854293823242188
2016-12-28,12.242600440979004,11.83430004119873,12.242600440979004,11.83430004119873,18666285.0,11.576480865478516
2016-12-29,11.946700096130371,11.704099655151367,11.946700096130371,11.72189998626709,14464222.0,11.466529846191406
2016-12-30,12.0,11.638999938964844,11.656800270080566,11.775199890136719,19945113.0,11.518667221069336
2017-01-03,11.940799713134766,11.81659984588623,11.840200424194336,11.881699562072754,12791046.0,11.622847557067871
2017-01-04,11.964500427246094,11.792900085449219,11.875699996948242,11.934900283813477,15987419.0,11.67488956451416
2017-01-05,12.201199531555176,11.911199569702148,11.928999900817871,12.005900382995605,19567985.0,11.744341850280762
2017-01-06,12.011799812316895,11.763299942016602,12.005900382995605,11.775199890136719,16104497.0,11.518667221069336
2017-01-09,12.130200386047363,11.686400413513184,11.775199890136719,11.988200187683105,18488428.0,11.727028846740723
2017-01-10,12.09469985961914,11.881699562072754,11.952699661254883,11.917200088500977,12086277.0,11.657574653625488
2017-01-11,11.970399856567383,11.775199890136719,11.88759994506836,11.775199890136719,11272085.0,11.518667221069336
2017-01-12,11.875699996948242,11.680500030517578,11.745599746704102,11.751500129699707,8207851.0,11.495484352111816
2017-01-13,11.781100273132324,11.366900444030762,11.751500129699707,11.378700256347656,13442257.0,11.130806922912598
2017-01-16,11.425999641418457,10.242600440979004,11.378700256347656,10.55620002746582,30578599.0,10.326224327087402
2017-01-17,10.698200225830078,10.295900344848633,10.55620002746582,10.686400413513184,15683270.0,10.453588485717773
2017-01-18,10.769200325012207,10.520700454711914,10.733699798583984,10.562100410461426,11826088.0,10.33199691772461
2017-01-19,10.568099975585938,10.384599685668945,10.467499732971191,10.414199829101562,12244602.0,10.187317848205566
2017-01-20,10.804699897766113,10.414199829101562,10.414199829101562,10.710100173950195,17129212.0,10.47677230834961
2017-01-23,10.946700096130371,10.757399559020996,10.946700096130371,10.792900085449219,12868643.0,10.557768821716309
2017-01-24,10.810600280761719,10.585800170898438,10.792900085449219,10.615400314331055,8747161.0,10.384136199951172
2017-01-25,10.72189998626709,10.53849983215332,10.591699600219727,10.645000457763672,6369070.0,10.413090705871582
2017-01-26,10.798800468444824,10.674599647521973,10.674599647521973,10.763299942016602,9915831.0,10.528813362121582
2017-02-03,10.775199890136719,10.650899887084961,10.757399559020996,10.72189998626709,6912752.0,10.488314628601074
2017-02-06,10.875699996948242,10.674599647521973,10.686400413513184,10.846199989318848,10005212.0,10.609907150268555
2017-02-07,10.863900184631348,10.692299842834473,10.828399658203125,10.745599746704102,9529257.0,10.511497497558594
2017-02-08,10.958600044250488,10.698200225830078,10.727800369262695,10.90530014038086,15527616.0,10.667719841003418
2017-02-09,11.242600440979004,10.857999801635742,10.90530014038086,11.124300003051758,29537725.0,10.881948471069336
2017-02-10,11.16569995880127,10.940799713134766,11.124300003051758,10.964500427246094,13865896.0,10.725630760192871
2017-02-13,11.46150016784668,10.899399757385254,10.946700096130371,11.408300399780273,26612845.0,11.159762382507324
2017-02-14,12.124300003051758,11.408300399780273,11.473400115966797,11.952699661254883,55876030.0,11.692300796508789
2017-02-15,12.053299903869629,11.733699798583984,11.83430004119873,11.81659984588623,28932499.0,11.559165954589844
2017-02-16,11.964500427246094,11.757399559020996,11.81659984588623,11.928999900817871,20702894.0,11.669116973876953
2017-02-17,11.970399856567383,11.645000457763672,11.923100471496582,11.775199890136719,22564084.0,11.518667221069336
2017-02-20,12.272199630737305,11.775199890136719,11.792900085449219,12.147899627685547,36583586.0,11.883247375488281
2017-02-21,12.686400413513184,12.136099815368652,12.16569995880127,12.366900444030762,41024755.0,12.097477912902832
2017-02-22,13.224800109863281,12.366900444030762,12.366900444030762,13.053299903869629,59668570.0,12.768924713134766
2017-02-23,13.727800369262695,12.90530014038086,13.37279987335205,13.136099815368652,62961163.0,12.849919319152832
2017-02-24,13.491100311279297,12.875699996948242,13.088800430297852,13.201199531555176,33486342.0,12.913601875305176
2017-02-27,13.520700454711914,13.177499771118164,13.207099914550781,13.218899726867676,33123595.0,12.930915832519531
2017-02-28,13.272199630737305,12.792900085449219,13.171600341796875,12.881699562072754,35208912.0,12.601061820983887
2017-03-01,13.136099815368652,12.840200424194336,12.869799613952637,12.88759994506836,28739136.0,12.606833457946777
2017-03-02,13.420100212097168,12.781100273132324,12.917200088500977,13.325400352478027,43787939.0,13.035096168518066
2017-03-03,13.402400016784668,13.142000198364258,13.254400253295898,13.284000396728516,28455767.0,12.994598388671875
